2016-04-17 20:50:46.811526, 2001, 41192, 5504, 0, 0, 0.002673
2016-04-17 20:50:46.813398, 2000, 2001, 0, 5632, 16, 0.002673
2016-04-17 20:50:46.815032, 2001, 41192, 5632, 0, 0, 0.002682
2016-04-17 20:50:46.816907, 2000, 2001, 0, 5760, 16, 0.002682
2016-04-17 20:50:46.818346, 2001, 41192, 5760, 0, 0, 0.002746
2016-04-17 20:50:46.823791, 2001, 41192, 5760, 0, 0, 0.002746
2016-04-17 20:50:46.829335, 2001, 41192, 5760, 0, 0, 0.002746
2016-04-17 20:50:46.835114, 2001, 41192, 5760, 0, 0, 0.002746
2016-04-17 20:50:46.840637, 2001, 41192, 5760, 0, 0, 0.002746
2016-04-17 20:50:46.845129, 2000, 2001, 0, 5888, 16, 0.002746
2016-04-17 20:50:46.846523, 2001, 41192, 5760, 0, 0, 0.003067
2016-04-17 20:50:46.846603, 2001, 41192, 5888, 0, 0, 0.003067
2016-04-17 20:50:46.847353, 2000, 2001, 0, 6016, 16, 0.003067
2016-04-17 20:50:46.847999, 2001, 41192, 6016, 0, 0, 0.002876
2016-04-17 20:50:46.856599, 2001, 41192, 6016, 0, 0, 0.002876
2016-04-17 20:50:46.865459, 2001, 41192, 6016, 0, 0, 0.002876
2016-04-17 20:50:46.866748, 2000, 2001, 0, 6144, 16, 0.002876
2016-04-17 20:50:46.868208, 2001, 41192, 6144, 0, 0, 0.002843
2016-04-17 20:50:46.869799, 2000, 2001, 0, 6272, 16, 0.002843
2016-04-17 20:50:46.871024, 2001, 41192, 6272, 0, 0, 0.002794
2016-04-17 20:50:46.872580, 2000, 2001, 0, 6400, 16, 0.002794
2016-04-17 20:50:46.873340, 2001, 41192, 6400, 0, 0, 0.002742
2016-04-17 20:50:46.880958, 2001, 41192, 6400, 0, 0, 0.002742
2016-04-17 20:50:46.887206, 2001, 41192, 6400, 0, 0, 0.002742
2016-04-17 20:50:46.894162, 2001, 41192, 6400, 0, 0, 0.002742
2016-04-17 20:50:46.895315, 2000, 2001, 0, 6528, 16, 0.002742
2016-04-17 20:50:46.895795, 2001, 41192, 6528, 0, 0, 0.002676
2016-04-17 20:50:46.901874, 2001, 41192, 6528, 0, 0, 0.002676
2016-04-17 20:50:46.907911, 2001, 41192, 6528, 0, 0, 0.002676
2016-04-17 20:50:46.914598, 2001, 41192, 6528, 0, 0, 0.002676
2016-04-17 20:50:46.920640, 2001, 41192, 6528, 0, 0, 0.002676
2016-04-17 20:50:46.922124, 2000, 2001, 0, 6656, 16, 0.002676
2016-04-17 20:50:46.923084, 2001, 41192, 6656, 0, 0, 0.002640
2016-04-17 20:50:46.924778, 2000, 2001, 0, 6784, 16, 0.002640
2016-04-17 20:50:46.928726, 2001, 41192, 6784, 0, 0, 0.002614
2016-04-17 20:50:46.928943, 2000, 2001, 0, 6912, 16, 0.002614
2016-04-17 20:50:46.929798, 2001, 41192, 6912, 0, 0, 0.002774
2016-04-17 20:50:46.932097, 2000, 2001, 0, 7040, 16, 0.002774
2016-04-17 20:50:46.932811, 2001, 41192, 7040, 0, 0, 0.002799
2016-04-17 20:50:46.934392, 2000, 2001, 0, 7168, 16, 0.002799
2016-04-17 20:50:46.934928, 2001, 41192, 7168, 0, 0, 0.002705
2016-04-17 20:50:46.936614, 2000, 2001, 0, 7296, 16, 0.002705
2016-04-17 20:50:46.937153, 2001, 41192, 7296, 0, 0, 0.002626
2016-04-17 20:50:46.939344, 2000, 2001, 0, 7424, 16, 0.002626
2016-04-17 20:50:46.940218, 2001, 41192, 7424, 0, 0, 0.002620
2016-04-17 20:50:46.941846, 2000, 2001, 0, 7552, 16, 0.002620
2016-04-17 20:50:46.942922, 2001, 41192, 7552, 0, 0, 0.002617
2016-04-17 20:50:46.944592, 2000, 2001, 0, 7680, 16, 0.002617
2016-04-17 20:50:46.945274, 2001, 41192, 7680, 0, 0, 0.002556
2016-04-17 20:50:46.947006, 2000, 2001, 0, 7808, 16, 0.002556
2016-04-17 20:50:46.947889, 2001, 41192, 7808, 0, 0, 0.002511
2016-04-17 20:50:46.949063, 2000, 2001, 0, 7936, 16, 0.002511
2016-04-17 20:50:46.950085, 2001, 41192, 7936, 0, 0, 0.002455
2016-04-17 20:50:46.951620, 2000, 2001, 0, 8064, 16, 0.002455
2016-04-17 20:50:46.952354, 2001, 41192, 8064, 0, 0, 0.002430
2016-04-17 20:50:46.957001, 2001, 41192, 8064, 0, 0, 0.002430
2016-04-17 20:50:46.961702, 2001, 41192, 8064, 0, 0, 0.002430
2016-04-17 20:50:46.963678, 2000, 2001, 0, 8192, 16, 0.002430
2016-04-17 20:50:46.964527, 2001, 41192, 8192, 0, 0, 0.002469
