2016-04-17 20:50:46.781511, 2001, 41192, 4992, 0, 0
2016-04-17 20:50:46.781856, 2000, 2001, 0, 5120, 16
2016-04-17 20:50:46.784154, 2001, 41192, 5120, 0, 0
2016-04-17 20:50:46.784874, 2000, 2001, 0, 5248, 16
2016-04-17 20:50:46.787182, 2001, 41192, 5248, 0, 0
2016-04-17 20:50:46.787629, 2000, 2001, 0, 5376, 16
2016-04-17 20:50:46.796455, 2001, 41192, 5376, 0, 0
2016-04-17 20:50:46.796826, 2000, 2001, 0, 5504, 16
2016-04-17 20:50:46.812567, 2001, 41192, 5504, 0, 0
2016-04-17 20:50:46.813070, 2000, 2001, 0, 5632, 16
2016-04-17 20:50:46.815785, 2001, 41192, 5632, 0, 0
2016-04-17 20:50:46.816556, 2000, 2001, 0, 5760, 16
2016-04-17 20:50:46.843827, 2001, 41192, 5760, 0, 0
2016-04-17 20:50:46.845027, 2000, 2001, 0, 5888, 16
2016-04-17 20:50:46.846758, 1745, 41192, 5760, 0, 0
2016-04-17 20:50:46.847025, 2001, 41192, 5888, 0, 0
2016-04-17 20:50:46.847309, 2000, 2001, 0, 6016, 16
2016-04-17 20:50:46.865754, 2001, 41192, 6016, 0, 0
2016-04-17 20:50:46.866588, 2000, 2001, 0, 6144, 16
2016-04-17 20:50:46.869254, 2001, 41192, 6144, 0, 0
2016-04-17 20:50:46.869636, 2000, 2001, 0, 6272, 16
2016-04-17 20:50:46.871966, 2001, 41192, 6272, 0, 0
2016-04-17 20:50:46.872419, 2000, 2001, 0, 6400, 16
2016-04-17 20:50:46.881378, 1745, 41192, 6400, 0, 0
2016-04-17 20:50:46.894865, 2001, 41192, 6400, 0, 0
2016-04-17 20:50:46.895184, 2000, 2001, 0, 6528, 16
2016-04-17 20:50:46.921486, 2001, 41192, 6528, 0, 0
2016-04-17 20:50:46.922047, 2000, 2001, 0, 6656, 16
2016-04-17 20:50:46.923963, 2001, 41192, 6656, 0, 0
2016-04-17 20:50:46.924346, 2000, 2001, 0, 6784, 16
2016-04-17 20:50:46.926984, 2001, 41192, 6784, 0, 0
2016-04-17 20:50:46.927860, 2000, 2001, 0, 6912, 16
2016-04-17 20:50:46.931041, 2001, 41192, 6912, 0, 0
2016-04-17 20:50:46.931747, 2000, 2001, 0, 7040, 16
2016-04-17 20:50:46.933876, 2001, 41192, 7040, 0, 0
2016-04-17 20:50:46.934209, 2000, 2001, 0, 7168, 16
2016-04-17 20:50:46.936085, 2001, 41192, 7168, 0, 0
2016-04-17 20:50:46.936425, 2000, 2001, 0, 7296, 16
2016-04-17 20:50:46.938822, 2001, 41192, 7296, 0, 0
2016-04-17 20:50:46.939264, 2000, 2001, 0, 7424, 16
2016-04-17 20:50:46.941351, 2001, 41192, 7424, 0, 0
2016-04-17 20:50:46.941695, 2000, 2001, 0, 7552, 16
2016-04-17 20:50:46.944112, 2001, 41192, 7552, 0, 0
2016-04-17 20:50:46.944495, 2000, 2001, 0, 7680, 16
2016-04-17 20:50:46.946273, 2001, 41192, 7680, 0, 0
2016-04-17 20:50:46.946814, 2000, 2001, 0, 7808, 16
2016-04-17 20:50:46.948578, 2001, 41192, 7808, 0, 0
2016-04-17 20:50:46.948968, 2000, 2001, 0, 7936, 16
2016-04-17 20:50:46.950926, 2001, 41192, 7936, 0, 0
2016-04-17 20:50:46.951459, 2000, 2001, 0, 8064, 16
2016-04-17 20:50:46.962990, 2001, 41192, 8064, 0, 0
2016-04-17 20:50:46.963516, 2000, 2001, 0, 8192, 16
2016-04-17 20:50:46.965744, 2001, 41192, 8192, 0, 0
2016-04-17 20:50:46.966145, 2000, 2001, 0, 8320, 16
2016-04-17 20:50:46.972805, 2001, 41192, 8320, 0, 0
2016-04-17 20:50:46.975369, 2000, 2001, 0, 8448, 16
2016-04-17 20:50:46.977414, 1745, 41192, 8448, 0, 0
2016-04-17 20:50:46.989595, 2001, 41192, 8448, 0, 0
2016-04-17 20:50:46.989938, 2000, 2001, 0, 8576, 16
2016-04-17 20:50:46.997100, 2001, 41192, 8576, 0, 0
2016-04-17 20:50:46.997683, 2000, 2001, 0, 8704, 16
2016-04-17 20:50:46.999707, 2001, 41192, 8704, 0, 0
2016-04-17 20:50:47.000085, 2000, 2001, 0, 8832, 16
2016-04-17 20:50:47.007270, 2001, 41192, 8832, 0, 0
2016-04-17 20:50:47.007651, 2000, 2001, 0, 8960, 16
2016-04-17 20:50:47.009709, 2001, 41192, 8960, 0, 0
2016-04-17 20:50:47.010498, 2000, 2001, 0, 9088, 16
2016-04-17 20:50:47.022574, 2001, 41192, 9088, 0, 0
2016-04-17 20:50:47.022845, 2000, 2001, 0, 9216, 16
2016-04-17 20:50:47.024693, 2001, 41192, 9216, 0, 0
2016-04-17 20:50:47.024925, 2000, 2001, 0, 9344, 16
2016-04-17 20:50:47.031124, 1745, 41192, 9344, 0, 0
2016-04-17 20:50:47.044771, 2001, 41192, 9344, 0, 0
2016-04-17 20:50:47.045498, 2000, 2001, 0, 9472, 16
2016-04-17 20:50:47.047790, 2001, 41192, 9472, 0, 0
2016-04-17 20:50:47.048239, 2000, 2001, 0, 9600, 16
2016-04-17 20:50:47.051526, 1745, 41192, 9600, 0, 0
2016-04-17 20:50:47.056677, 2001, 41192, 9600, 0, 0
2016-04-17 20:50:47.057008, 2000, 2001, 0, 9728, 16
2016-04-17 20:50:47.058827, 2001, 41192, 9728, 0, 0
2016-04-17 20:50:47.059082, 2000, 2001, 0, 9856, 16
2016-04-17 20:50:47.069744, 2001, 41192, 9856, 0, 0
2016-04-17 20:50:47.070221, 2000, 2001, 0, 9984, 16
2016-04-17 20:50:47.072423, 2001, 41192, 9984, 0, 0
2016-04-17 20:50:47.072764, 2000, 2001, 0, 10112, 16
2016-04-17 20:50:47.074964, 2001, 41192, 10112, 0, 0
2016-04-17 20:50:47.075375, 2000, 2001, 0, 10240, 16
2016-04-17 20:50:47.081243, 2001, 41192, 10240, 0, 0
2016-04-17 20:50:47.081657, 2000, 2001, 0, 10368, 16
2016-04-17 20:50:47.091446, 2001, 41192, 10368, 0, 0
2016-04-17 20:50:47.091784, 2000, 2001, 0, 10496, 16
2016-04-17 20:50:47.100852, 2001, 41192, 10496, 0, 0
2016-04-17 20:50:47.101195, 2000, 2001, 0, 10624, 16
2016-04-17 20:50:47.108211, 2001, 41192, 10624, 0, 0
2016-04-17 20:50:47.108571, 2000, 2001, 0, 10752, 16
2016-04-17 20:50:47.110765, 2001, 41192, 10752, 0, 0
2016-04-17 20:50:47.111223, 2000, 2001, 0, 10880, 16
2016-04-17 20:50:47.122162, 2001, 41192, 10880, 0, 0
2016-04-17 20:50:47.122561, 2000, 2001, 0, 11008, 16
2016-04-17 20:50:47.124701, 2001, 41192, 11008, 0, 0
2016-04-17 20:50:47.125217, 2000, 2001, 0, 11136, 16
2016-04-17 20:50:47.138864, 1745, 41192, 11136, 0, 0
2016-04-17 20:50:47.143145, 1745, 41192, 11136, 0, 0
